scaffold	orf	hmm.id
7739	5	TIGR00952
41205	2	TIGR00952
221	29	TIGR00952
2754	8	TIGR00952
5	749	TIGR00952
108	60	TIGR00952
126354	2	TIGR00952
1555	4	TIGR00952
1288	20	TIGR00952
3104	13	TIGR00952
4057	7	TIGR00952
1130	9	TIGR00952
7840	2	TIGR00952
23706	2	TIGR00952
1322	8	TIGR00952
15438	2	TIGR00952
1587	12	TIGR00952
574	48	TIGR00952
2025	3	TIGR00952
34	234	TIGR00952
15789	2	TIGR00952
11193	4	TIGR00952
9445	5	TIGR00952
13144	2	TIGR00952
6779	4	TIGR00952
881	23	TIGR00952
2891	9	TIGR00952
16	217	TIGR00952
124	91	TIGR00952
155	26	TIGR00952
3265	4	TIGR00952
340	35	TIGR00952
2679	6	TIGR00952
6950	2	TIGR00952
297	29	TIGR00952
47849	2	TIGR00952
4259	5	TIGR00952
16743	5	TIGR00952
867	2	TIGR00952
2518	12	TIGR00952
4	1095	TIGR00952
1644	9	TIGR00952
13931	2	TIGR00952
295	3	TIGR00952
741	38	TIGR00952
1424	19	TIGR00952
42	10	TIGR00952
149	58	TIGR00952
380	5	TIGR00952
17	167	TIGR00952
3	1304	TIGR00952
3363	3	TIGR00952
1	596	TIGR00952
10867	3	TIGR00952
57895	2	TIGR00952
1039	1	TIGR00952
669	14	TIGR00959
3614	7	TIGR00959
114	65	TIGR00959
926	3	TIGR00959
524	14	TIGR00959
279	23	TIGR00959
2287	9	TIGR00959
80	45	TIGR00959
23061	2	TIGR00959
15309	3	TIGR00959
214	15	TIGR00959
55	39	TIGR00959
16430	3	TIGR00959
1051	12	TIGR00959
9279	3	TIGR00959
4388	13	TIGR00959
83	118	TIGR00959
198	3	TIGR00959
11366	2	TIGR00959
5716	3	TIGR00959
2	96	TIGR00959
12	476	TIGR00959
4887	3	TIGR00959
95	90	TIGR00959
2412	14	TIGR00959
52720	1	TIGR00959
7177	4	TIGR00959
11681	4	TIGR00959
548	10	TIGR00959
481	39	TIGR00959
999	22	TIGR00959
56	50	TIGR00959
48	132	TIGR00959
54	112	TIGR00959
2172	4	TIGR00959
3361	10	TIGR00959
12922	3	TIGR00959
37421	1	TIGR00959
1	1071	TIGR00959
43	166	TIGR00959
1733	3	TIGR00959
22	153	TIGR00959
36	33	TIGR00959
53533	1	TIGR00959
682	7	TIGR00959
24461	2	TIGR00959
5240	9	TIGR00959
2935	8	TIGR00959
43055	1	TIGR00959
9452	1	TIGR00963
376	20	TIGR00963
5232	3	TIGR00963
1126	7	TIGR00963
14727	1	TIGR00963
12	64	TIGR00963
196	4	TIGR00963
10795	4	TIGR00963
4517	1	TIGR00963
13	110	TIGR00963
15558	1	TIGR00963
7766	3	TIGR00963
10604	1	TIGR00963
12425	1	TIGR00963
332	37	TIGR00963
4735	7	TIGR00963
1059	21	TIGR00963
367	18	TIGR00963
5418	5	TIGR00963
4701	2	TIGR00963
129	41	TIGR00963
986	3	TIGR00963
131	74	TIGR00963
48	46	TIGR00963
8555	2	TIGR00963
4	829	TIGR00963
3	480	TIGR00963
9406	1	TIGR00963
4993	3	TIGR00963
333	68	TIGR00963
570	17	TIGR00963
10282	1	TIGR00963
754	30	TIGR00963
4685	6	TIGR00963
2570	9	TIGR00963
9737	2	TIGR00963
2	1306	TIGR00963
206	70	TIGR00963
1211	11	TIGR00963
30334	2	TIGR00963
14148	1	TIGR00963
8466	6	TIGR00963
69	180	TIGR00963
143	84	TIGR00963
1767	3	TIGR00963
1315	8	TIGR00963
1	905	TIGR00963
175	36	TIGR00963
758	11	TIGR00963
351	3	TIGR00963
13199	1	TIGR00963
6446	3	TIGR00963
10196	1	TIGR00963
17585	4	TIGR00963
456	38	TIGR00963
26922	1	TIGR00963
7124	1	TIGR00963
16800	2	TIGR00963
7783	2	TIGR00963
113513	1	TIGR00963
412	25	TIGR00964
568	19	TIGR00964
21153	4	TIGR00964
12935	4	TIGR00964
4247	3	TIGR00964
5285	3	TIGR00964
906	36	TIGR00964
79829	4	TIGR00964
109839	2	TIGR00964
12658	5	TIGR00964
13382	2	TIGR00964
3	220	TIGR00964
39660	4	TIGR00964
65	211	TIGR00964
2348	12	TIGR00964
8	104	TIGR00964
3733	8	TIGR00964
23360	2	TIGR00964
3746	4	TIGR00964
262	39	TIGR00964
88509	3	TIGR00964
5166	7	TIGR00964
138	112	TIGR00964
4515	7	TIGR00964
4	908	TIGR00964
6110	7	TIGR00964
6	549	TIGR00964
765	46	TIGR00964
324	7	TIGR00964
105575	1	TIGR00964
33	72	TIGR00964
6539	3	TIGR00964
48094	4	TIGR00964
8881	2	TIGR00964
13115	4	TIGR00964
8373	4	TIGR00964
9249	7	TIGR00964
558	14	TIGR00964
29252	3	TIGR00964
8267	2	TIGR00964
38987	4	TIGR00964
420	51	TIGR00964
39184	4	TIGR00964
2844	10	TIGR00964
1803	23	TIGR00964
76	74	TIGR00964
46	186	TIGR00964
4221	2	TIGR00964
5462	7	TIGR00964
1594	24	TIGR00964
12714	4	TIGR00964
3286	7	TIGR00964
3736	8	TIGR00964
36	204	TIGR00964
21230	4	TIGR00964
141	9	TIGR00964
1	1410	TIGR00964
2166	11	TIGR00964
48	218	TIGR00964
8960	5	TIGR00964
6	582	TIGR00967
19760	5	TIGR00967
11663	4	TIGR00967
1837	15	TIGR00967
34561	2	TIGR00967
1356	23	TIGR00967
482	43	TIGR00967
8236	8	TIGR00967
9882	6	TIGR00967
262	72	TIGR00967
10628	5	TIGR00967
8	74	TIGR00967
4541	17	TIGR00967
4179	21	TIGR00967
7319	4	TIGR00967
5220	3	TIGR00967
2133	11	TIGR00967
324	39	TIGR00967
906	3	TIGR00967
1535	24	TIGR00967
11365	3	TIGR00967
568	52	TIGR00967
10	139	TIGR00967
412	58	TIGR00967
138	81	TIGR00967
65	168	TIGR00967
87948	1	TIGR00967
76	105	TIGR00967
5090	9	TIGR00967
46	217	TIGR00967
2088	22	TIGR00967
3088	6	TIGR00967
882	33	TIGR00967
4	876	TIGR00967
1	653	TIGR00967
1911	17	TIGR00967
943	26	TIGR00967
42	209	TIGR00967
3015	14	TIGR00967
11	95	TIGR00967
27624	1	TIGR00967
1384	10	TIGR00967
2354	23	TIGR00967
48	187	TIGR00967
3	1030	TIGR00967
420	27	TIGR00967
3266	24	TIGR00967
861	27	TIGR00967
3693	13	TIGR00967
100866	1	TIGR00967
109518	1	TIGR00967
32227	2	TIGR00967
2540	2	TIGR00967
873	5	TIGR00967
8586	7	TIGR00967
1826	22	TIGR00967
344	23	TIGR00967
3158	2	TIGR00967
1614	12	TIGR00981
67775	3	TIGR00981
412	33	TIGR00981
568	27	TIGR00981
906	28	TIGR00981
15542	3	TIGR00981
24879	2	TIGR00981
2840	5	TIGR00981
8	97	TIGR00981
6	557	TIGR00981
324	15	TIGR00981
943	2	TIGR00981
10	115	TIGR00981
46029	3	TIGR00981
40584	3	TIGR00981
2348	4	TIGR00981
80168	1	TIGR00981
262	47	TIGR00981
5408	4	TIGR00981
1372	23	TIGR00981
48	210	TIGR00981
52401	1	TIGR00981
873	30	TIGR00981
7250	7	TIGR00981
4987	3	TIGR00981
46	194	TIGR00981
781	30	TIGR00981
7	619	TIGR00981
19109	4	TIGR00981
1384	33	TIGR00981
76	82	TIGR00981
498	4	TIGR00981
138	104	TIGR00981
61090	2	TIGR00981
16699	1	TIGR00981
1	1344	TIGR00981
1680	4	TIGR00981
2416	10	TIGR00981
231	62	TIGR00981
5654	10	TIGR00981
22222	2	TIGR00981
15413	4	TIGR00981
23551	5	TIGR00981
65	193	TIGR00981
51466	1	TIGR00981
4	902	TIGR00981
3	1065	TIGR00981
420	2	TIGR00981
882	8	TIGR00981
5694	8	TIGR00981
6065	7	TIGR00981
7033	3	TIGR00981
21811	2	TIGR00981
21431	4	TIGR00981
46878	3	TIGR00981
2447	4	TIGR00981
56295	3	TIGR00981
5331	4	TIGR00981
51601	2	TIGR00981
85408	1	TIGR00981
6	568	TIGR01009
482	57	TIGR01009
1837	29	TIGR01009
24852	2	TIGR01009
6809	10	TIGR01009
1372	12	TIGR01009
1356	9	TIGR01009
30259	4	TIGR01009
906	17	TIGR01009
7628	9	TIGR01009
28499	2	TIGR01009
2133	25	TIGR01009
4179	7	TIGR01009
324	26	TIGR01009
13771	2	TIGR01009
3266	10	TIGR01009
16427	3	TIGR01009
8	86	TIGR01009
76	93	TIGR01009
262	58	TIGR01009
46	205	TIGR01009
7632	7	TIGR01009
943	12	TIGR01009
2088	7	TIGR01009
568	38	TIGR01009
10	126	TIGR01009
9425	7	TIGR01009
7070	11	TIGR01009
412	44	TIGR01009
1384	23	TIGR01009
7203	8	TIGR01009
138	93	TIGR01009
861	41	TIGR01009
1614	22	TIGR01009
873	19	TIGR01009
4788	13	TIGR01009
5731	9	TIGR01009
4541	3	TIGR01009
48	200	TIGR01009
28649	1	TIGR01009
344	9	TIGR01009
65	182	TIGR01009
1826	9	TIGR01009
12335	3	TIGR01009
1535	11	TIGR01009
420	14	TIGR01009
13154	3	TIGR01009
42	196	TIGR01009
10008	8	TIGR01009
11	83	TIGR01009
2354	9	TIGR01009
1	666	TIGR01009
882	21	TIGR01009
6088	10	TIGR01009
4	889	TIGR01009
3	1042	TIGR01009
115035	1	TIGR01009
37848	6	TIGR01009
33319	1	TIGR01009
332	41	TIGR01011
2810	3	TIGR01011
112	97	TIGR01011
73	91	TIGR01011
2275	5	TIGR01011
5222	10	TIGR01011
14042	3	TIGR01011
199	15	TIGR01011
9831	4	TIGR01011
10029	3	TIGR01011
991	19	TIGR01011
9	68	TIGR01011
40357	3	TIGR01011
172	31	TIGR01011
81	181	TIGR01011
4235	5	TIGR01011
11013	5	TIGR01011
32438	3	TIGR01011
83	20	TIGR01011
470	38	TIGR01011
1540	10	TIGR01011
4965	2	TIGR01011
2684	11	TIGR01011
22745	3	TIGR01011
486	10	TIGR01011
2513	3	TIGR01011
12109	1	TIGR01011
2057	12	TIGR01011
10513	1	TIGR01011
2	27	TIGR01011
2254	10	TIGR01011
55	70	TIGR01011
14428	1	TIGR01011
1059	23	TIGR01011
4457	7	TIGR01011
235	60	TIGR01011
46	19	TIGR01011
263	8	TIGR01011
1031	24	TIGR01011
1656	8	TIGR01011
20	203	TIGR01011
1940	12	TIGR01011
5209	8	TIGR01011
922	7	TIGR01011
5700	6	TIGR01011
639	16	TIGR01011
32	53	TIGR01011
1	39	TIGR01011
80854	2	TIGR01011
3	238	TIGR01011
8100	1	TIGR01011
4	274	TIGR01011
2567	12	TIGR01011
3747	5	TIGR01011
16829	1	TIGR01011
8313	5	TIGR01011
21677	1	TIGR01011
81464	1	TIGR01011
19085	5	TIGR01011
85297	3	TIGR01011
64010	3	TIGR01011
84104	2	TIGR01011
943	32	TIGR01017
6	586	TIGR01017
8236	12	TIGR01017
33618	2	TIGR01017
9882	2	TIGR01017
1384	7	TIGR01017
65	159	TIGR01017
482	40	TIGR01017
5090	6	TIGR01017
7319	9	TIGR01017
10670	6	TIGR01017
16817	5	TIGR01017
10	145	TIGR01017
11663	1	TIGR01017
412	63	TIGR01017
324	46	TIGR01017
48147	3	TIGR01017
2088	26	TIGR01017
9356	3	TIGR01017
11958	6	TIGR01017
4117	5	TIGR01017
20639	3	TIGR01017
8586	2	TIGR01017
1356	28	TIGR01017
1667	18	TIGR01017
797	20	TIGR01017
63936	2	TIGR01017
2354	28	TIGR01017
7602	8	TIGR01017
7615	3	TIGR01017
24921	3	TIGR01017
2518	7	TIGR01017
3088	10	TIGR01017
8	68	TIGR01017
76	112	TIGR01017
89212	2	TIGR01017
61025	2	TIGR01017
2133	5	TIGR01017
420	31	TIGR01017
4	372	TIGR01017
2540	6	TIGR01017
153	30	TIGR01017
138	73	TIGR01017
46	225	TIGR01017
568	57	TIGR01017
861	23	TIGR01017
437	41	TIGR01017
79073	2	TIGR01017
3	526	TIGR01017
4602	11	TIGR01017
1826	28	TIGR01017
1535	28	TIGR01017
1	266	TIGR01017
344	29	TIGR01017
272	26	TIGR01017
48	183	TIGR01017
6191	1	TIGR01017
5220	8	TIGR01017
34829	2	TIGR01017
5251	1	TIGR01017
882	40	TIGR01017
21384	3	TIGR01021
12189	6	TIGR01021
3266	21	TIGR01021
4541	14	TIGR01021
8236	5	TIGR01021
78776	1	TIGR01021
11663	7	TIGR01021
27624	4	TIGR01021
324	36	TIGR01021
568	49	TIGR01021
9882	9	TIGR01021
4179	18	TIGR01021
1837	18	TIGR01021
10	136	TIGR01021
412	55	TIGR01021
11365	6	TIGR01021
6	579	TIGR01021
9326	3	TIGR01021
12728	2	TIGR01021
861	30	TIGR01021
943	23	TIGR01021
1356	20	TIGR01021
65	171	TIGR01021
2088	18	TIGR01021
2354	20	TIGR01021
7319	1	TIGR01021
906	6	TIGR01021
482	46	TIGR01021
59191	2	TIGR01021
2133	14	TIGR01021
39887	3	TIGR01021
10628	7	TIGR01021
1911	20	TIGR01021
48	189	TIGR01021
3693	16	TIGR01021
1384	12	TIGR01021
1826	19	TIGR01021
873	8	TIGR01021
8	76	TIGR01021
76	103	TIGR01021
46	215	TIGR01021
4788	2	TIGR01021
5220	1	TIGR01021
344	20	TIGR01021
138	83	TIGR01021
262	69	TIGR01021
1535	22	TIGR01021
3088	4	TIGR01021
11	93	TIGR01021
42	207	TIGR01021
1	655	TIGR01021
420	25	TIGR01021
4	878	TIGR01021
882	31	TIGR01021
3	1032	TIGR01021
3015	16	TIGR01021
1733	7	TIGR01024
43	170	TIGR01024
12	480	TIGR01024
10467	2	TIGR01024
7362	5	TIGR01024
777	5	TIGR01024
55	59	TIGR01024
10513	4	TIGR01024
44102	1	TIGR01024
63740	1	TIGR01024
6994	2	TIGR01024
14662	5	TIGR01024
6873	9	TIGR01024
198	8	TIGR01024
14	321	TIGR01024
682	11	TIGR01024
7396	4	TIGR01024
95	93	TIGR01024
926	8	TIGR01024
2210	5	TIGR01024
110013	2	TIGR01024
6929	3	TIGR01024
72307	3	TIGR01024
83	123	TIGR01024
4841	3	TIGR01024
279	20	TIGR01024
56	54	TIGR01024
114	62	TIGR01024
7682	1	TIGR01024
282	10	TIGR01024
2287	4	TIGR01024
704	34	TIGR01024
2	101	TIGR01024
4887	8	TIGR01024
524	8	TIGR01024
2347	6	TIGR01024
1754	19	TIGR01024
1	588	TIGR01024
9339	2	TIGR01024
20234	2	TIGR01024
16247	5	TIGR01024
548	5	TIGR01024
1306	23	TIGR01024
175	104	TIGR01024
51	87	TIGR01024
546	24	TIGR01024
131790	2	TIGR01024
23662	4	TIGR01024
9924	4	TIGR01024
799	19	TIGR01024
10447	3	TIGR01024
433	14	TIGR01024
3	87	TIGR01024
67775	2	TIGR01029
1372	22	TIGR01029
4987	4	TIGR01029
52401	2	TIGR01029
5408	3	TIGR01029
324	16	TIGR01029
15413	3	TIGR01029
7250	6	TIGR01029
51466	2	TIGR01029
6	558	TIGR01029
1614	13	TIGR01029
80168	2	TIGR01029
2348	3	TIGR01029
46029	2	TIGR01029
46878	2	TIGR01029
568	28	TIGR01029
10	116	TIGR01029
40584	2	TIGR01029
1680	3	TIGR01029
21431	3	TIGR01029
412	34	TIGR01029
65	192	TIGR01029
873	29	TIGR01029
56295	2	TIGR01029
2840	6	TIGR01029
5694	7	TIGR01029
5166	10	TIGR01029
24879	3	TIGR01029
2447	3	TIGR01029
15542	2	TIGR01029
19109	3	TIGR01029
906	27	TIGR01029
8	96	TIGR01029
1384	32	TIGR01029
5331	3	TIGR01029
85408	2	TIGR01029
262	48	TIGR01029
2416	11	TIGR01029
61090	3	TIGR01029
781	31	TIGR01029
498	3	TIGR01029
943	3	TIGR01029
4	901	TIGR01029
76	83	TIGR01029
46	195	TIGR01029
3	1064	TIGR01029
882	9	TIGR01029
14832	1	TIGR01029
420	3	TIGR01029
1535	2	TIGR01029
16699	2	TIGR01029
138	103	TIGR01029
48	209	TIGR01029
231	63	TIGR01029
5654	9	TIGR01029
15885	1	TIGR01029
1	1343	TIGR01029
7	620	TIGR01029
6065	6	TIGR01029
22222	1	TIGR01029
8666	5	TIGR01030
88	157	TIGR01030
10206	4	TIGR01030
1591	15	TIGR01030
4867	1	TIGR01030
3830	5	TIGR01030
94	8	TIGR01030
10299	3	TIGR01030
472	3	TIGR01030
5	223	TIGR01030
10801	1	TIGR01030
142	53	TIGR01030
249	37	TIGR01030
4611	11	TIGR01030
139	60	TIGR01030
10078	4	TIGR01030
2410	8	TIGR01030
6400	10	TIGR01030
2329	12	TIGR01030
1	2533	TIGR01030
1118	26	TIGR01030
23673	5	TIGR01031
2511	9	TIGR01031
160	39	TIGR01031
1019	21	TIGR01031
321	23	TIGR01031
181	84	TIGR01031
593	28	TIGR01031
315	31	TIGR01031
7375	4	TIGR01031
282	79	TIGR01031
44879	3	TIGR01031
11183	3	TIGR01031
271	28	TIGR01031
8	661	TIGR01031
5658	5	TIGR01031
1998	3	TIGR01031
12227	3	TIGR01031
3321	2	TIGR01031
473	12	TIGR01031
457	51	TIGR01031
123950	2	TIGR01031
42761	3	TIGR01031
10886	3	TIGR01031
10693	4	TIGR01031
73	51	TIGR01031
48307	2	TIGR01031
48308	2	TIGR01031
223	60	TIGR01031
6082	5	TIGR01031
2984	7	TIGR01031
63	189	TIGR01031
11	205	TIGR01031
1774	4	TIGR01031
21610	1	TIGR01031
1	2445	TIGR01031
7	249	TIGR01031
25327	2	TIGR01032
34	189	TIGR01032
11025	2	TIGR01032
40640	3	TIGR01032
2562	3	TIGR01032
252	106	TIGR01032
716	6	TIGR01032
13358	1	TIGR01032
4011	2	TIGR01032
2223	9	TIGR01032
4872	3	TIGR01032
3450	14	TIGR01032
39670	3	TIGR01032
7234	6	TIGR01032
6566	5	TIGR01032
3886	7	TIGR01032
235	80	TIGR01032
522	15	TIGR01032
8921	3	TIGR01032
5	185	TIGR01032
4752	8	TIGR01032
475	37	TIGR01032
17	72	TIGR01032
1115	11	TIGR01032
178	12	TIGR01032
258	61	TIGR01032
446	47	TIGR01032
29138	2	TIGR01032
1909	9	TIGR01032
2211	11	TIGR01032
68	191	TIGR01032
666	13	TIGR01032
9789	5	TIGR01032
3344	3	TIGR01032
14	339	TIGR01032
2578	6	TIGR01032
351	9	TIGR01032
19	243	TIGR01032
90	146	TIGR01032
3079	2	TIGR01032
271	56	TIGR01032
558	9	TIGR01032
34337	3	TIGR01032
73648	1	TIGR01032
13357	5	TIGR01032
1038	12	TIGR01032
11	50	TIGR01032
2034	6	TIGR01032
1	263	TIGR01032
3	964	TIGR01032
96200	3	TIGR01032
15565	4	TIGR01032
118765	2	TIGR01032
4	139	TIGR01032
24022	1	TIGR01032
131809	2	TIGR01032
24852	3	TIGR01044
6	567	TIGR01044
33319	2	TIGR01044
65	183	TIGR01044
28499	1	TIGR01044
13771	3	TIGR01044
7628	8	TIGR01044
1356	8	TIGR01044
30259	3	TIGR01044
4179	6	TIGR01044
6809	11	TIGR01044
482	58	TIGR01044
6088	9	TIGR01044
3266	9	TIGR01044
2133	26	TIGR01044
7632	8	TIGR01044
3	1043	TIGR01044
568	37	TIGR01044
13154	2	TIGR01044
324	25	TIGR01044
1614	21	TIGR01044
115035	2	TIGR01044
10008	9	TIGR01044
76	92	TIGR01044
46	204	TIGR01044
262	57	TIGR01044
11	82	TIGR01044
48	201	TIGR01044
16427	2	TIGR01044
10	125	TIGR01044
138	94	TIGR01044
7203	7	TIGR01044
1372	13	TIGR01044
1837	30	TIGR01044
1535	10	TIGR01044
4	890	TIGR01044
9425	8	TIGR01044
42	195	TIGR01044
12335	2	TIGR01044
412	43	TIGR01044
8	87	TIGR01044
2354	8	TIGR01044
4541	2	TIGR01044
28649	2	TIGR01044
861	42	TIGR01044
420	13	TIGR01044
1384	24	TIGR01044
873	20	TIGR01044
2088	6	TIGR01044
344	8	TIGR01044
1826	8	TIGR01044
1	667	TIGR01044
943	11	TIGR01044
7070	12	TIGR01044
5731	8	TIGR01044
4788	14	TIGR01044
906	18	TIGR01044
882	20	TIGR01044
1614	15	TIGR01049
1372	19	TIGR01049
7250	3	TIGR01049
25929	2	TIGR01049
324	19	TIGR01049
129910	1	TIGR01049
6	561	TIGR01049
28482	4	TIGR01049
2354	2	TIGR01049
13771	9	TIGR01049
24631	4	TIGR01049
906	24	TIGR01049
22040	3	TIGR01049
76	86	TIGR01049
74172	3	TIGR01049
3266	3	TIGR01049
16506	7	TIGR01049
46	198	TIGR01049
54045	3	TIGR01049
27164	3	TIGR01049
1356	2	TIGR01049
7628	2	TIGR01049
482	64	TIGR01049
65	189	TIGR01049
412	37	TIGR01049
138	100	TIGR01049
7203	2	TIGR01049
5731	2	TIGR01049
30582	4	TIGR01049
568	31	TIGR01049
48	207	TIGR01049
10	119	TIGR01049
8	93	TIGR01049
108482	2	TIGR01049
4788	20	TIGR01049
344	2	TIGR01049
3	1049	TIGR01049
861	48	TIGR01049
420	6	TIGR01049
23499	4	TIGR01049
5694	4	TIGR01049
122951	2	TIGR01049
873	26	TIGR01049
1826	2	TIGR01049
943	5	TIGR01049
882	12	TIGR01049
1384	30	TIGR01049
4	896	TIGR01049
5654	7	TIGR01049
42	189	TIGR01049
11	76	TIGR01049
1	673	TIGR01049
262	51	TIGR01049
9078	5	TIGR01049
6088	3	TIGR01049
3652	7	TIGR01049
1535	4	TIGR01049
5731	7	TIGR01050
61886	2	TIGR01050
2133	27	TIGR01050
7628	7	TIGR01050
65	184	TIGR01050
8	88	TIGR01050
24852	4	TIGR01050
3266	8	TIGR01050
344	7	TIGR01050
262	56	TIGR01050
906	19	TIGR01050
943	10	TIGR01050
568	36	TIGR01050
873	21	TIGR01050
4788	15	TIGR01050
861	43	TIGR01050
30259	2	TIGR01050
7070	13	TIGR01050
1614	20	TIGR01050
1356	7	TIGR01050
13771	4	TIGR01050
33319	3	TIGR01050
1826	7	TIGR01050
324	24	TIGR01050
2088	5	TIGR01050
7632	9	TIGR01050
7203	6	TIGR01050
482	59	TIGR01050
111702	1	TIGR01050
6809	12	TIGR01050
16506	3	TIGR01050
9425	9	TIGR01050
882	19	TIGR01050
4179	5	TIGR01050
10	124	TIGR01050
2354	7	TIGR01050
1372	14	TIGR01050
87303	1	TIGR01050
6088	8	TIGR01050
28649	3	TIGR01050
42	194	TIGR01050
412	42	TIGR01050
10008	10	TIGR01050
1837	31	TIGR01050
1	668	TIGR01050
138	95	TIGR01050
5654	2	TIGR01050
420	12	TIGR01050
48	202	TIGR01050
122713	2	TIGR01050
3	1044	TIGR01050
4	891	TIGR01050
76	91	TIGR01050
1384	25	TIGR01050
1535	9	TIGR01050
46	203	TIGR01050
3652	12	TIGR01050
6	566	TIGR01050
115035	3	TIGR01050
12335	1	TIGR01050
16427	1	TIGR01050
11	81	TIGR01050
6864	5	TIGR01059
35	144	TIGR01059
1813	8	TIGR01059
472	8	TIGR01059
94	3	TIGR01059
25	338	TIGR01059
1938	3	TIGR01059
5	507	TIGR01059
9812	4	TIGR01059
2	867	TIGR01059
1958	11	TIGR01059
565	28	TIGR01059
8558	2	TIGR01059
88	163	TIGR01059
3801	2	TIGR01059
880	13	TIGR01059
1032	15	TIGR01059
748	20	TIGR01059
5586	2	TIGR01059
15776	2	TIGR01059
385	44	TIGR01059
4867	4	TIGR01059
923	23	TIGR01059
209	10	TIGR01059
7743	4	TIGR01059
100	117	TIGR01059
45	150	TIGR01059
44	65	TIGR01059
205	17	TIGR01059
3	225	TIGR01059
2233	6	TIGR01059
6726	2	TIGR01059
12137	1	TIGR01059
7760	4	TIGR01059
52	81	TIGR01059
2861	2	TIGR01059
4	732	TIGR01059
6657	1	TIGR01059
860	18	TIGR01059
1525	9	TIGR01059
124	56	TIGR01059
880	12	TIGR01063
73	156	TIGR01063
34	208	TIGR01063
472	9	TIGR01063
11355	3	TIGR01063
5	506	TIGR01063
7757	3	TIGR01063
997	1	TIGR01063
88	166	TIGR01063
1938	5	TIGR01063
2516	5	TIGR01063
263	63	TIGR01063
2	866	TIGR01063
183	73	TIGR01063
6744	4	TIGR01063
94	2	TIGR01063
12137	2	TIGR01063
1032	16	TIGR01063
1195	4	TIGR01063
14762	3	TIGR01063
2019	13	TIGR01063
385	45	TIGR01063
9191	3	TIGR01063
6726	3	TIGR01063
2359	7	TIGR01063
334	56	TIGR01063
433	48	TIGR01063
52	151	TIGR01063
186	30	TIGR01063
397	52	TIGR01063
3	1115	TIGR01063
760	12	TIGR01063
24405	1	TIGR01063
4	41	TIGR01063
2497	12	TIGR01063
7760	5	TIGR01063
2593	9	TIGR01063
2233	5	TIGR01063
860	17	TIGR01063
513	14	TIGR01063
209	9	TIGR01063
11258	4	TIGR01063
30674	1	TIGR01063
3488	4	TIGR01063
97	115	TIGR01063
19682	1	TIGR01063
42	59	TIGR01063
14630	3	TIGR01063
1	915	TIGR01063
17519	3	TIGR01063
1412	18	TIGR01063
896	11	TIGR01063
2234	1	TIGR01063
1144	23	TIGR01063
178	38	TIGR01063
44	265	TIGR01063
5474	6	TIGR01063
19871	5	TIGR01066
64677	3	TIGR01066
861	19	TIGR01066
15777	2	TIGR01066
3693	5	TIGR01066
6	434	TIGR01066
486	12	TIGR01066
999	30	TIGR01066
3143	10	TIGR01066
16785	4	TIGR01066
98400	2	TIGR01066
59381	2	TIGR01066
2540	10	TIGR01066
9831	2	TIGR01066
13335	3	TIGR01066
65	152	TIGR01066
2076	6	TIGR01066
2	29	TIGR01066
152	76	TIGR01066
1163	4	TIGR01066
8667	1	TIGR01066
9	72	TIGR01066
1816	3	TIGR01066
22745	1	TIGR01066
83	18	TIGR01066
2057	10	TIGR01066
15399	4	TIGR01066
1656	10	TIGR01066
8481	5	TIGR01066
1659	2	TIGR01066
1667	11	TIGR01066
11	123	TIGR01066
2275	7	TIGR01066
3088	13	TIGR01066
16321	3	TIGR01066
7347	2	TIGR01066
21737	2	TIGR01066
2254	8	TIGR01066
420	34	TIGR01066
81464	3	TIGR01066
32438	1	TIGR01066
4868	6	TIGR01066
6247	4	TIGR01066
64	19	TIGR01066
1	1553	TIGR01066
332	39	TIGR01066
624	4	TIGR01066
38	222	TIGR01066
1826	32	TIGR01066
14	311	TIGR01066
344	33	TIGR01066
882	43	TIGR01066
27468	3	TIGR01066
4602	14	TIGR01066
3	529	TIGR01066
4	375	TIGR01066
57087	2	TIGR01066
4069	14	TIGR01066
23935	5	TIGR01066
324	30	TIGR01067
65	178	TIGR01067
412	48	TIGR01067
568	42	TIGR01067
2088	11	TIGR01067
1837	25	TIGR01067
33203	5	TIGR01067
4541	7	TIGR01067
10	130	TIGR01067
16427	7	TIGR01067
9425	3	TIGR01067
9326	10	TIGR01067
6	572	TIGR01067
2354	13	TIGR01067
1372	8	TIGR01067
1356	13	TIGR01067
7203	12	TIGR01067
3266	14	TIGR01067
7628	13	TIGR01067
262	62	TIGR01067
8	82	TIGR01067
4179	11	TIGR01067
2133	21	TIGR01067
482	53	TIGR01067
6809	6	TIGR01067
12728	9	TIGR01067
28499	6	TIGR01067
906	13	TIGR01067
420	18	TIGR01067
76	97	TIGR01067
46	209	TIGR01067
7632	3	TIGR01067
1826	13	TIGR01067
138	89	TIGR01067
48	196	TIGR01067
4788	9	TIGR01067
10008	4	TIGR01067
344	13	TIGR01067
46800	3	TIGR01067
25650	5	TIGR01067
7070	7	TIGR01067
1614	26	TIGR01067
861	37	TIGR01067
943	16	TIGR01067
12335	7	TIGR01067
5731	13	TIGR01067
873	15	TIGR01067
1384	19	TIGR01067
56179	2	TIGR01067
4	885	TIGR01067
42	200	TIGR01067
1	662	TIGR01067
3	1038	TIGR01067
11	87	TIGR01067
27755	5	TIGR01067
882	25	TIGR01067
1535	15	TIGR01067
13154	7	TIGR01067
906	4	TIGR01071
21384	1	TIGR01071
72226	3	TIGR01071
1911	18	TIGR01071
943	25	TIGR01071
324	38	TIGR01071
2354	22	TIGR01071
